Auto0000,4693345.160,7514010.969,618.423,kurifiob 11326
Auto0001,4693358.909,7514048.721,617.585,ParcBaz 9968
Auto0002,4693358.652,7514045.306,618.188,kurifiob 11338
Auto0003,4693358.128,7514046.024,618.117,0PenNo6 11527
Auto0004,4693358.522,7514047.933,618.309,muri
Auto0005,4693357.757,7514045.023,618.056,0PenNo6 11553
Auto0006,4693357.408,7514044.059,618.063,0PenNo6 11579
Auto0007,4693357.014,7514043.120,617.967,0PenNo6 11605
Auto0008,4693356.606,7514042.134,617.978,0PenNo6 11631
Auto0009,4693356.238,7514041.153,617.965,0PenNo6 11657
Auto0010,4693355.832,7514040.174,617.901,0PenNo6 11683
Auto0011,4693355.445,7514039.158,617.869,0PenNo6 11709
Auto0012,4693355.089,7514038.211,617.997,0PenNo6 11735
Auto0013,4693354.657,7514037.241,617.949,0PenNo6 11761
Auto0014,4693354.300,7514036.251,617.933,0PenNo6 11787
Auto0015,4693344.265,7514010.827,618.609,0PenNo6 12463
Auto0016,4693363.386,7514003.409,618.238,kufiriob 11402
Auto0017,4693344.699,7514011.734,618.515,0PenNo6 12437
Auto0018,4693345.121,7514012.718,618.548,0PenNo6 12411
Auto0019,4693345.443,7514013.708,618.523,0PenNo6 12385
Auto0020,4693345.833,7514014.700,618.519,0PenNo6 12359
Auto0021,4693349.280,7514023.535,618.042,0PenNo6 12125
Auto0022,4693351.249,7514009.718,617.660,bodrumi 14532
Auto0023,4693362.081,7514005.415,617.643,bodrumi 14528
Auto0024,4693363.538,7514009.387,617.383,bodrumi 14524
Auto0025,4693360.789,7514010.457,617.250,bodrumi 14520
Auto0026,4693371.360,7514037.383,618.716,bodrumi 14516
001,4693375.139,7514033.987,618.454,
002,4693374.735,7514036.748,618.548,
003,4693375.044,7514037.524,618.566,
004,4693366.143,7514039.430,618.379,bodrumi 14512
005,4693366.921,7514041.313,618.809,bodrumi 14508
006,4693358.636,7514045.268,618.175,bodrumi 14496
007,4693357.415,7514042.559,618.002,bodrumi 14492
008,4693361.686,7514040.919,617.994,bodrumi 14488
009,4693360.658,7514038.189,618.019,bodrumi 14484
010,4693362.105,7514037.608,617.204,bodrumi 14533
011,4693375.950,7514035.616,617.032,bodrumi 17181
012,4693366.153,7514039.453,616.802,bodrumi 17132
013,4693366.865,7514041.268,616.796,bodrumi 17136
014,4693365.074,7514041.995,616.846,bodrumi 17140
015,4693365.345,7514042.693,616.899,bodrumi 17144
016,4693345.134,7514011.029,617.699,bodrumi 17152
017,4693345.387,7514010.892,617.412,bodrumi 17156
018,4693345.761,7514011.859,617.379,bodrumi 17160
019,4693358.820,7514006.708,617.721,bodrumi 17164
020,4693358.440,7514005.780,617.862,bodrumi 17168
021,4693363.124,7514003.958,617.540,bodrumi 17172
p1,4693371.027,7513939.493,618.800,
p2,4693322.475,7513965.632,618.780,
p3,4693277.978,7513986.530,618.966,
fs1,4693340.991,7514005.296,620.642,
s1_p1_p3,4693277.987,7513986.530,618.970,
s1_p2_p3,4693277.989,7513986.528,618.971,
s1_p2_p2,4693322.479,7513965.630,618.776,
s1_p1_p2,4693322.475,7513965.632,618.775,
s1_p1_p1,4693371.020,7513939.499,618.808,
s1_p2_p1,4693371.022,7513939.500,618.810,
fs2,4693348.277,7514006.721,619.881,
s2_p1_p3,4693277.989,7513986.528,618.968,
s2_p2_p3,4693277.990,7513986.526,618.971,
s2_p2_p2,4693322.472,7513965.629,618.776,
s2_p1_p2,4693322.473,7513965.631,618.776,
s2_p1_p1,4693371.021,7513939.499,618.807,
s2_p2_p1,4693371.022,7513939.499,618.809,
s1,4693371.021,7513939.499,618.809,
s2,4693322.475,7513965.631,618.776,
s3,4693277.989,7513986.528,618.970,
fs3,4693348.277,7514006.724,619.883,
th_fs2,4693346.978,7514007.065,620.074,
